[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch_3172021_001_011.lcd
Output Date,3/17/2021
Output Time,11:07:18 PM

[File Information]
Type,Data File
Generated,3/17/2021 10:21:58 PM
Generated by,System Administrator
Modified,3/17/2021 11:07:18 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,3/17/2021 10:22:17 PM
Sample Type,1:Standard
Level,1
Sample Name,2021-03-17_calibration_sample1_001
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,1
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch_3172021_001_011.lcd
Method File,C:\LabSolutions\Data\Project1\organicacidsetc2.lcm
Batch File,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector B-Ch1)]
Interval(msec),500
# of Points,5401
Start Time(min),0.000
End Time(min),45.000
Intensity Units,mV
Intensity Multiplier,0.001
R.Time (min),Intensity
0.00000,-5
0.00833,-5
0.01667,-0
0.02500,1
0.03333,1
0.04167,-0
0.05000,-2
0.05833,-3
0.06667,-4
0.07500,-5
0.08333,-5
0.09167,-4
0.10000,-3
0.10833,-3
0.11667,-2
0.12500,-2
0.13333,-2
0.14167,-1
0.15000,-2
0.15833,-2
0.16667,-2
0.17500,-2
0.18333,-3
0.19167,-3
0.20000,-3
0.20833,-4
0.21667,-3
0.22500,-3
0.23333,-2
0.24167,-2
0.25000,-2
0.25833,-1
0.26667,-1
0.27500,-1
0.28333,-1
0.29167,-2
0.30000,-2
0.30833,-2
0.31667,-2
0.32500,-3
0.33333,-3
0.34167,-3
0.35000,-3
0.35833,-4
0.36667,-4
0.37500,-4
0.38333,-4
0.39167,-5
0.40000,-5
0.40833,-5
0.41667,-6
0.42500,-6
0.43333,-6
0.44167,-6
0.45000,-6
0.45833,-6
0.46667,-6
0.47500,-7
0.48333,-6
0.49167,-6
0.50000,-6
0.50833,-7
0.51667,-6
0.52500,-6
0.53333,-6
0.54167,-5
0.55000,-5
0.55833,-4
0.56667,-3
0.57500,-1
0.58333,0
0.59167,1
0.60000,1
0.60833,1
0.61667,1
0.62500,-0
0.63333,-2
0.64167,-3
0.65000,-6
0.65833,-8
0.66667,-11
0.67500,-13
0.68333,-15
0.69167,-17
0.70000,-19
0.70833,-20
0.71667,-21
0.72500,-22
0.73333,-22
0.74167,-22
0.75000,-22
0.75833,-22
0.76667,-21
0.77500,-21
0.78333,-21
0.79167,-20
0.80000,-20
0.80833,-19
0.81667,-18
0.82500,-18
0.83333,-17
0.84167,-16
0.85000,-16
0.85833,-15
0.86667,-15
0.87500,-15
0.88333,-15
0.89167,-15
0.90000,-15
0.90833,-15
0.91667,-14
0.92500,-14
0.93333,-14
0.94167,-14
0.95000,-14
0.95833,-14
0.96667,-14
0.97500,-14
0.98333,-13
0.99167,-13
1.00000,-13
1.00833,-13
1.01667,-13
1.02500,-12
1.03333,-13
1.04167,-13
1.05000,-13
1.05833,-13
1.06667,-13
1.07500,-14
1.08333,-14
1.09167,-14
1.10000,-14
1.10833,-15
1.11667,-15
1.12500,-15
1.13333,-14
1.14167,-14
1.15000,-14
1.15833,-15
1.16667,-15
1.17500,-15
1.18333,-16
1.19167,-16
1.20000,-16
1.20833,-16
1.21667,-17
1.22500,-16
1.23333,-16
1.24167,-16
