[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch_3172021_001_025.lcd
Output Date,3/18/2021
Output Time,9:42:02 AM

[File Information]
Type,Data File
Generated,3/18/2021 8:56:43 AM
Generated by,System Administrator
Modified,3/18/2021 9:42:02 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,3/18/2021 8:57:01 AM
Sample Type,1:Standard
Level,1
Sample Name,2021-03-17_NC_glucose_medium001
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,38
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch_3172021_001_025.lcd
Method File,C:\LabSolutions\Data\Project1\organicacidsetc2.lcm
Batch File,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector B-Ch1)]
Interval(msec),500
# of Points,5401
Start Time(min),0.000
End Time(min),45.000
Intensity Units,mV
Intensity Multiplier,0.001
R.Time (min),Intensity
0.00000,-5
0.00833,-5
0.01667,-2
0.02500,-0
0.03333,-2
0.04167,-5
0.05000,-10
0.05833,-14
0.06667,-17
0.07500,-18
0.08333,-18
0.09167,-17
0.10000,-15
0.10833,-13
0.11667,-10
0.12500,-8
0.13333,-6
0.14167,-5
0.15000,-3
0.15833,-2
0.16667,-1
0.17500,-1
0.18333,-1
0.19167,-1
0.20000,-2
0.20833,-3
0.21667,-3
0.22500,-3
0.23333,-3
0.24167,-2
0.25000,-1
0.25833,-0
0.26667,0
0.27500,1
0.28333,1
0.29167,0
0.30000,0
0.30833,-0
0.31667,-1
0.32500,-1
0.33333,-1
0.34167,-2
0.35000,-3
0.35833,-4
0.36667,-4
0.37500,-5
0.38333,-5
0.39167,-5
0.40000,-5
0.40833,-6
0.41667,-6
0.42500,-6
0.43333,-6
0.44167,-6
0.45000,-6
0.45833,-6
0.46667,-6
0.47500,-6
0.48333,-6
0.49167,-6
0.50000,-6
0.50833,-7
0.51667,-7
0.52500,-7
0.53333,-7
0.54167,-6
0.55000,-5
0.55833,-4
0.56667,-3
0.57500,-1
0.58333,1
0.59167,3
0.60000,5
0.60833,7
0.61667,8
0.62500,7
0.63333,6
0.64167,4
0.65000,1
0.65833,-3
0.66667,-7
0.67500,-11
