[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch_3172021_003_022.lcd
Output Date,3/18/2021
Output Time,7:26:02 AM

[File Information]
Type,Data File
Generated,3/18/2021 6:40:43 AM
Generated by,System Administrator
Modified,3/18/2021 7:26:02 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,3/18/2021 6:41:01 AM
Sample Type,1:Standard
Level,3
Sample Name,2021-03-17_calibration_sample12_003
Sample ID,003
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,12
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch_3172021_003_022.lcd
Method File,C:\LabSolutions\Data\Project1\organicacidsetc2.lcm
Batch File,C:\Users\cremerlab\Desktop\griffin\2021-03-17_REL606_NCM3722_turnover\batch.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector B-Ch1)]
Interval(msec),500
# of Points,5401
Start Time(min),0.000
End Time(min),45.000
Intensity Units,mV
Intensity Multiplier,0.001
R.Time (min),Intensity
0.00000,-2
0.00833,-2
0.01667,-0
0.02500,-0
0.03333,-1
0.04167,-3
0.05000,-4
0.05833,-6
0.06667,-7
0.07500,-7
0.08333,-7
0.09167,-7
0.10000,-6
0.10833,-5
0.11667,-4
0.12500,-4
0.13333,-3
0.14167,-3
0.15000,-3
0.15833,-3
0.16667,-3
0.17500,-3
0.18333,-4
0.19167,-4
0.20000,-4
0.20833,-5
0.21667,-4
0.22500,-4
0.23333,-4
0.24167,-4
0.25000,-4
0.25833,-3
0.26667,-3
0.27500,-3
0.28333,-3
0.29167,-3
0.30000,-3
0.30833,-4
0.31667,-4
0.32500,-5
0.33333,-5
0.34167,-5
0.35000,-5
0.35833,-6
0.36667,-6
0.37500,-6
0.38333,-6
0.39167,-6
0.40000,-6
0.40833,-6
0.41667,-6
0.42500,-6
0.43333,-7
0.44167,-7
0.45000,-7
0.45833,-7
0.46667,-7
0.47500,-7
0.48333,-7
0.49167,-7
0.50000,-7
0.50833,-7
0.51667,-7
0.52500,-7
0.53333,-6
0.54167,-6
0.55000,-5
0.55833,-5
0.56667,-4
0.57500,-3
0.58333,-2
0.59167,-2
0.60000,-1
0.60833,-1
0.61667,-2
0.62500,-3
0.63333,-4
0.64167,-5
0.65000,-7
0.65833,-9
0.66667,-11
0.67500,-13
0.68333,-15
0.69167,-17
0.70000,-18
0.70833,-19
0.71667,-20
0.72500,-21
0.73333,-21
0.74167,-21
0.75000,-21
0.75833,-21
0.76667,-20
0.77500,-20
0.78333,-20
0.79167,-19
0.80000,-18
0.80833,-18
0.81667,-18
0.82500,-18
0.83333,-18
0.84167,-17
0.85000,-17
0.85833,-17
0.86667,-16
0.87500,-16
0.88333,-16
0.89167,-16
0.90000,-16
0.90833,-16
0.91667,-16
0.92500,-15
0.93333,-15
0.94167,-14
0.95000,-14
0.95833,-14
0.96667,-14
0.97500,-14
0.98333,-14
0.99167,-14
1.00000,-14
1.00833,-14
1.01667,-14
1.02500,-14
1.03333,-15
1.04167,-15
1.05000,-15
1.05833,-15
1.06667,-16
1.07500,-16
1.08333,-16
1.09167,-16
1.10000,-17
1.10833,-17
1.11667,-16
1.12500,-16
1.13333,-16
1.14167,-16
1.15000,-16
1.15833,-16
1.16667,-16
1.17500,-16
1.18333,-16
1.19167,-17
1.20000,-17
1.20833,-17
1.21667,-17
1.22500,-17
1.23333,-17
1.24167,-17
1.25000,-17
1.25833,-18
1.26667,-18
1.27500,-18
1.28333,-19
1.29167,-19
1.30000,-19
1.30833,-19
1.31667,-19
1.32500,-19
1.33333,-20
1.34167,-20
1.35000,-20
1.35833,-20
1.36667,-20
1.37500,-20
1.38333,-20
1.39167,-20
1.40000,-20
1.40833,-20
1.41667,-20
1.42500,-20
1.43333,-20
1.44167,-21
1.45000,-21
1.45833,-22
1.46667,-22
1.47500,-22
1.48333,-22
1.49167,-22
1.50000,-23
1.50833,-23
1.51667,-23
1.52500,-23
1.53333,-23
1.54167,-23
1.55000,-23
1.55833,-23
1.56667,-24
1.57500,-24
1.58333,-24
1.59167,-24
1.60000,-24
1.60833,-24
1.61667,-24
1.62500,-24
1.63333,-24
1.64167,-24
1.65000,-24
1.65833,-25
1.66667,-25
1.67500,-25
1.68333,-25
1.69167,-25
1.70000,-25
1.70833,-26
1.71667,-26
1.72500,-26
1.73333,-26
1.74167,-26
1.75000,-26
1.75833,-26
1.76667,-26
1.77500,-26
1.78333,-27
1.79167,-27
1.80000,-27
1.80833,-28
1.81667,-28
1.82500,-28
1.83333,-28
1.84167,-28
1.85000,-28
1.85833,-29
1.86667,-28
1.87500,-28
1.88333,-28
1.89167,-29
1.90000,-29
1.90833,-29
1.91667,-29
1.92500,-29
1.93333,-29
1.94167,-29
1.95000,-30
1.95833,-30
1.96667,-30
1.97500,-30
1.98333,-30
1.99167,-30
2.00000,-30
2.00833,-31
2.01667,-31
2.02500,-31
2.03333,-31
2.04167,-32
2.05000,-31
2.05833,-31
2.06667,-31
2.07500,-31
2.08333,-31
2.09167,-31
2.10000,-31
2.10833,-31
2.11667,-31
2.12500,-31
2.13333,-32
2.14167,-32
2.15000,-33
2.15833,-33
2.16667,-33
2.17500,-33
2.18333,-34
2.19167,-34
2.20000,-34
2.20833,-35
2.21667,-35
2.22500,-35
2.23333,-35
2.24167,-35
2.25000,-35
2.25833,-35
2.26667,-35
2.27500,-35
2.28333,-35
2.29167,-35
2.30000,-35
2.30833,-35
2.31667,-35
2.32500,-36
2.33333,-36
2.34167,-36
2.35000,-36
2.35833,-36
2.36667,-36
2.37500,-36
2.38333,-36
2.39167,-36
2.40000,-36
2.40833,-36
2.41667,-36
2.42500,-36
2.43333,-36
2.44167,-36
2.45000,-36
2.45833,-37
2.46667,-37
2.47500,-37
2.48333,-37
2.49167,-38
2.50000,-38
2.50833,-39
2.51667,-39
2.52500,-39
2.53333,-39
2.54167,-39
2.55000,-39
2.55833,-39
2.56667,-39
2.57500,-39
2.58333,-40
2.59167,-39
2.60000,-39
2.60833,-39
2.61667,-39
2.62500,-39
2.63333,-40
2.64167,-40
2.65000,-40
2.65833,-40
2.66667,-41
2.67500,-41
2.68333,-41
2.69167,-41
2.70000,-41
2.70833,-41
2.71667,-41
2.72500,-41
2.73333,-41
2.74167,-42
2.75000,-42
2.75833,-42
2.76667,-42
2.77500,-42
2.78333,-42
2.79167,-42
2.80000,-42
2.80833,-43
2.81667,-43
2.82500,-44
2.83333,-44
2.84167,-44
2.85000,-44
2.85833,-44
2.86667,-44
2.87500,-44
2.88333,-45
2.89167,-45
2.90000,-45
2.90833,-45
2.91667,-44
2.92500,-44
2.93333,-44
2.94167,-44
2.95000,-44
2.95833,-44
2.96667,-44
2.97500,-44
2.98333,-44
2.99167,-45
3.00000,-45
3.00833,-46
3.01667,-46
3.02500,-46
3.03333,-47
3.04167,-47
3.05000,-47
3.05833,-47
3.06667,-47
3.07500,-47
3.08333,-47
3.09167,-47
3.10000,-47
3.10833,-47
3.11667,-47
3.12500,-47
3.13333,-47
3.14167,-48
3.15000,-48
3.15833,-48
3.16667,-48
3.17500,-48
3.18333,-48
3.19167,-48
3.20000,-48
3.20833,-49
3.21667,-48
3.22500,-48
3.23333,-48
3.24167,-49
3.25000,-49
3.25833,-49
3.26667,-50
3.27500,-50
3.28333,-50
3.29167,-50
3.30000,-50
3.30833,-50
3.31667,-50
3.32500,-50
3.33333,-50
3.34167,-50
3.35000,-50
3.35833,-50
3.36667,-50
3.37500,-50
3.38333,-51
3.39167,-51
3.40000,-51
3.40833,-51
3.41667,-52
3.42500,-52
3.43333,-52
3.44167,-52
3.45000,-52
3.45833,-52
3.46667,-52
3.47500,-51
3.48333,-52
3.49167,-52
3.50000,-53
3.50833,-53
3.51667,-53
3.52500,-53
3.53333,-53
3.54167,-53
3.55000,-54
3.55833,-54
3.56667,-54
3.57500,-54
3.58333,-54
3.59167,-54
3.60000,-54
3.60833,-54
3.61667,-54
3.62500,-54
3.63333,-54
3.64167,-54
3.65000,-55
3.65833,-56
3.66667,-56
3.67500,-56
3.68333,-56
3.69167,-56
3.70000,-56
3.70833,-56
3.71667,-56
3.72500,-55
3.73333,-56
3.74167,-55
3.75000,-56
3.75833,-56
3.76667,-56
3.77500,-56
3.78333,-57
3.79167,-57
3.80000,-57
3.80833,-57
3.81667,-58
3.82500,-58
3.83333,-58
3.84167,-59
3.85000,-59
3.85833,-60
3.86667,-60
3.87500,-60
3.88333,-60
3.89167,-60
3.90000,-60
3.90833,-60
3.91667,-60
3.92500,-60
3.93333,-60
3.94167,-61
3.95000,-60
3.95833,-60
3.96667,-60
3.97500,-60
3.98333,-60
3.99167,-61
4.00000,-61
4.00833,-61
4.01667,-61
4.02500,-61
4.03333,-62
4.04167,-62
4.05000,-62
4.05833,-61
4.06667,-61
4.07500,-62
4.08333,-62
4.09167,-62
4.10000,-62
4.10833,-62
4.11667,-62
4.12500,-62
4.13333,-62
4.14167,-62
4.15000,-63
4.15833,-63
4.16667,-63
4.17500,-63
4.18333,-63
4.19167,-64
4.20000,-64
4.20833,-65
4.21667,-65
4.22500,-65
4.23333,-65
4.24167,-65
4.25000,-66
4.25833,-66
4.26667,-66
4.27500,-66
4.28333,-66
4.29167,-67
4.30000,-67
4.30833,-66
4.31667,-66
4.32500,-66
4.33333,-66
4.34167,-66
4.35000,-67
4.35833,-67
4.36667,-68
4.37500,-68
4.38333,-68
4.39167,-68
4.40000,-68
4.40833,-68
4.41667,-68
4.42500,-68
4.43333,-68
4.44167,-69
4.45000,-69
4.45833,-69
4.46667,-70
4.47500,-70
4.48333,-69
4.49167,-69
4.50000,-69
4.50833,-69
4.51667,-69
4.52500,-69
4.53333,-70
4.54167,-70
4.55000,-70
4.55833,-70
4.56667,-70
4.57500,-70
4.58333,-70
4.59167,-70
4.60000,-70
4.60833,-71
4.61667,-71
4.62500,-71
4.63333,-71
4.64167,-71
4.65000,-72
4.65833,-72
4.66667,-72
4.67500,-72
4.68333,-72
4.69167,-73
4.70000,-72
4.70833,-72
4.71667,-72
4.72500,-72
4.73333,-72
4.74167,-72
4.75000,-73
4.75833,-73
4.76667,-73
4.77500,-73
4.78333,-73
4.79167,-74
4.80000,-73
4.80833,-73
4.81667,-74
4.82500,-74
4.83333,-74
4.84167,-74
4.85000,-74
4.85833,-74
4.86667,-74
4.87500,-74
4.88333,-74
4.89167,-74
4.90000,-74
4.90833,-75
4.91667,-75
4.92500,-76
4.93333,-76
4.94167,-76
4.95000,-76
4.95833,-76
4.96667,-76
4.97500,-76
4.98333,-76
4.99167,-77
5.00000,-77
5.00833,-77
5.01667,-77
5.02500,-77
5.03333,-77
5.04167,-77
5.05000,-78
5.05833,-78
5.06667,-78
5.07500,-78
5.08333,-78
5.09167,-78
5.10000,-79
5.10833,-79
5.11667,-79
5.12500,-79
5.13333,-79
5.14167,-79
5.15000,-80
5.15833,-80
5.16667,-80
5.17500,-80
5.18333,-80
5.19167,-80
5.20000,-80
5.20833,-80
5.21667,-80
5.22500,-80
5.23333,-80
5.24167,-80
5.25000,-81
5.25833,-81
5.26667,-81
5.27500,-80
5.28333,-80
5.29167,-80
5.30000,-80
5.30833,-80
5.31667,-80
5.32500,-80
5.33333,-81
5.34167,-81
5.35000,-81
5.35833,-81
5.36667,-81
5.37500,-82
5.38333,-82
5.39167,-82
5.40000,-82
5.40833,-83
5.41667,-83
5.42500,-84
5.43333,-84
5.44167,-84
5.45000,-84
5.45833,-84
5.46667,-84
5.47500,-85
5.48333,-85
5.49167,-85
5.50000,-85
5.50833,-85
5.51667,-85
5.52500,-85
5.53333,-85
5.54167,-85
5.55000,-85
5.55833,-85
5.56667,-85
5.57500,-86
5.58333,-86
5.59167,-86
5.60000,-86
5.60833,-86
5.61667,-86
5.62500,-86
5.63333,-87
5.64167,-87
5.65000,-87
5.65833,-87
5.66667,-87
5.67500,-87
5.68333,-87
5.69167,-87
5.70000,-87
5.70833,-87
5.71667,-87
5.72500,-88
5.73333,-88
5.74167,-88
5.75000,-88
5.75833,-88
5.76667,-88
5.77500,-88
5.78333,-88
5.79167,-89
5.80000,-89
5.80833,-89
5.81667,-90
5.82500,-90
5.83333,-90
5.84167,-90
5.85000,-90
5.85833,-90
5.86667,-90
5.87500,-90
5.88333,-90
5.89167,-91
5.90000,-91
5.90833,-91
5.91667,-91
5.92500,-91
5.93333,-91
5.94167,-92
5.95000,-92
5.95833,-93
5.96667,-93
5.97500,-93
5.98333,-93
5.99167,-93
6.00000,-93
6.00833,-93
6.01667,-93
6.02500,-93
6.03333,-93
6.04167,-93
6.05000,-93
6.05833,-93
6.06667,-93
6.07500,-93
6.08333,-93
6.09167,-93
6.10000,-94
6.10833,-94
6.11667,-94
6.12500,-94
6.13333,-94
6.14167,-94
6.15000,-95
6.15833,-95
6.16667,-96
6.17500,-96
6.18333,-96
6.19167,-95
6.20000,-95
6.20833,-95
6.21667,-95
6.22500,-95
6.23333,-96
6.24167,-96
6.25000,-96
6.25833,-96
6.26667,-97
6.27500,-97
6.28333,-97
6.29167,-97
6.30000,-97
6.30833,-98
6.31667,-98
6.32500,-98
6.33333,-98
6.34167,-98
6.35000,-98
6.35833,-98
6.36667,-98
6.37500,-99
6.38333,-99
6.39167,-99
6.40000,-99
6.40833,-99
6.41667,-99
6.42500,-99
