[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\griffin\2021-03-26_calibration\2021-03-26_calibration_3262021_002_016.lcd
Output Date,3/27/2021
Output Time,5:50:59 AM

[File Information]
Type,Data File
Generated,3/27/2021 5:10:38 AM
Generated by,System Administrator
Modified,3/27/2021 5:50:59 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,3/27/2021 5:10:58 AM
Sample Type,1:Standard
Level,2
Sample Name,2021-03-18_NCM3722_turnover_timepoint_002
Sample ID,002
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,20
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\griffin\2021-03-26_calibration\2021-03-26_calibration_3262021_002_016.lcd
Method File,C:\LabSolutions\Data\Project1\organicacidsetc2.lcm
Batch File,C:\Users\cremerlab\Desktop\griffin\2021-03-26_calibration\2021-03-26_calibration.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector B-Ch1)]
Interval(msec),500
# of Points,4801
Start Time(min),0.000
End Time(min),40.000
Intensity Units,mV
Intensity Multiplier,0.001
R.Time (min),Intensity
0.00000,2
0.00833,2
0.01667,0
0.02500,-0
0.03333,-0
0.04167,-1
0.05000,-1
0.05833,-1
0.06667,-2
0.07500,-2
0.08333,-2
0.09167,-2
0.10000,-1
0.10833,-1
0.11667,-0
0.12500,-0
0.13333,-0
0.14167,-0
0.15000,-0
0.15833,-0
0.16667,-0
0.17500,0
0.18333,0
0.19167,1
0.20000,1
0.20833,1
0.21667,1
0.22500,1
0.23333,1
0.24167,1
0.25000,1
0.25833,1
0.26667,1
0.27500,1
0.28333,1
0.29167,2
0.30000,2
0.30833,2
0.31667,2
0.32500,2
0.33333,2
0.34167,2
0.35000,2
0.35833,2
0.36667,1
0.37500,1
0.38333,1
0.39167,1
0.40000,0
0.40833,1
0.41667,1
0.42500,1
0.43333,2
0.44167,2
0.45000,2
0.45833,2
0.46667,2
0.47500,2
0.48333,2
0.49167,2
0.50000,3
0.50833,3
0.51667,3
0.52500,3
0.53333,3
0.54167,3
0.55000,4
0.55833,4
0.56667,4
0.57500,4
0.58333,5
0.59167,5
0.60000,5
0.60833,6
0.61667,6
0.62500,6
0.63333,5
0.64167,4
0.65000,4
0.65833,3
0.66667,2
0.67500,2
0.68333,1
0.69167,0
0.70000,0
0.70833,0
0.71667,0
0.72500,0
0.73333,0
0.74167,0
0.75000,0
0.75833,0
0.76667,1
0.77500,1
0.78333,1
0.79167,1
0.80000,1
0.80833,1
0.81667,1
0.82500,1
0.83333,2
0.84167,2
0.85000,2
0.85833,2
0.86667,2
0.87500,3
0.88333,3
0.89167,3
0.90000,4
0.90833,4
0.91667,5
0.92500,5
0.93333,5
0.94167,4
0.95000,4
0.95833,4
0.96667,4
0.97500,4
0.98333,4
0.99167,3
1.00000,3
1.00833,3
1.01667,3
1.02500,3
1.03333,3
1.04167,3
1.05000,3
1.05833,3
1.06667,3
1.07500,4
1.08333,4
1.09167,4
1.10000,4
1.10833,4
1.11667,4
1.12500,4
1.13333,4
1.14167,4
1.15000,4
1.15833,4
1.16667,4
1.17500,4
1.18333,5
1.19167,5
1.20000,5
1.20833,5
1.21667,5
1.22500,5
1.23333,4
1.24167,4
1.25000,4
1.25833,4
1.26667,5
1.27500,5
1.28333,5
1.29167,5
1.30000,4
1.30833,4
1.31667,4
1.32500,5
1.33333,4
1.34167,4
1.35000,4
1.35833,4
1.36667,4
1.37500,4
1.38333,4
1.39167,4
1.40000,4
1.40833,4
1.41667,4
1.42500,5
1.43333,5
1.44167,6
1.45000,6
1.45833,6
1.46667,6
1.47500,6
1.48333,6
1.49167,6
1.50000,6
1.50833,7
1.51667,7
1.52500,7
1.53333,6
1.54167,6
1.55000,6
1.55833,6
1.56667,6
1.57500,6
1.58333,6
1.59167,6
1.60000,6
1.60833,6
1.61667,6
1.62500,6
1.63333,6
1.64167,7
1.65000,7
1.65833,7
1.66667,7
1.67500,7
1.68333,8
1.69167,8
1.70000,8
1.70833,8
1.71667,8
1.72500,8
1.73333,8
1.74167,8
1.75000,8
1.75833,8
1.76667,8
1.77500,8
1.78333,8
1.79167,9
1.80000,9
1.80833,9
1.81667,10
1.82500,10
1.83333,10
1.84167,10
1.85000,10
1.85833,10
1.86667,10
1.87500,10
1.88333,10
1.89167,10
1.90000,10
1.90833,11
1.91667,11
1.92500,11
1.93333,11
1.94167,11
1.95000,11
1.95833,11
1.96667,12
1.97500,12
1.98333,12
1.99167,12
2.00000,12
2.00833,13
2.01667,13
2.02500,13
2.03333,13
2.04167,13
2.05000,13
2.05833,13
2.06667,13
2.07500,13
2.08333,13
2.09167,14
2.10000,14
2.10833,14
2.11667,14
2.12500,14
2.13333,14
2.14167,14
2.15000,14
2.15833,15
2.16667,15
2.17500,15
2.18333,15
2.19167,15
2.20000,15
2.20833,15
2.21667,15
2.22500,15
2.23333,15
2.24167,15
2.25000,16
2.25833,16
2.26667,16
2.27500,15
2.28333,15
2.29167,15
2.30000,15
2.30833,15
2.31667,15
2.32500,15
2.33333,15
2.34167,15
2.35000,15
2.35833,15
2.36667,15
2.37500,15
2.38333,15
2.39167,15
2.40000,15
2.40833,15
2.41667,15
2.42500,15
2.43333,15
2.44167,14
2.45000,14
2.45833,14
2.46667,15
2.47500,15
2.48333,15
2.49167,16
2.50000,16
2.50833,16
2.51667,15
2.52500,15
2.53333,15
2.54167,15
2.55000,15
2.55833,15
2.56667,15
2.57500,14
2.58333,14
2.59167,14
2.60000,14
2.60833,13
2.61667,13
2.62500,13
2.63333,13
2.64167,13
2.65000,12
2.65833,12
2.66667,12
2.67500,12
2.68333,12
2.69167,12
2.70000,11
2.70833,11
2.71667,11
2.72500,11
