[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\griffin\2021-03-26_calibration\2021-03-26_calibration_3262021_001_010.lcd
Output Date,3/27/2021
Output Time,1:08:19 AM

[File Information]
Type,Data File
Generated,3/27/2021 12:28:00 AM
Generated by,System Administrator
Modified,3/27/2021 1:08:19 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,3/27/2021 12:28:18 AM
Sample Type,1:Standard
Level,1
Sample Name,2021-03-18_REL606_turnover_timepoint_001
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,10
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\griffin\2021-03-26_calibration\2021-03-26_calibration_3262021_001_010.lcd
Method File,C:\LabSolutions\Data\Project1\organicacidsetc2.lcm
Batch File,C:\Users\cremerlab\Desktop\griffin\2021-03-26_calibration\2021-03-26_calibration.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector B-Ch1)]
Interval(msec),500
# of Points,4801
Start Time(min),0.000
End Time(min),40.000
Intensity Units,mV
Intensity Multiplier,0.001
R.Time (min),Intensity
0.00000,90
0.00833,90
0.01667,2
0.02500,4
0.03333,6
0.04167,8
0.05000,10
0.05833,11
0.06667,13
0.07500,14
0.08333,16
0.09167,17
0.10000,18
0.10833,19
0.11667,21
0.12500,22
0.13333,23
0.14167,24
0.15000,25
0.15833,26
0.16667,28
0.17500,28
0.18333,29
0.19167,30
0.20000,30
0.20833,31
0.21667,31
0.22500,32
0.23333,32
0.24167,33
0.25000,34
0.25833,35
0.26667,36
0.27500,36
0.28333,36
0.29167,36
0.30000,37
0.30833,37
0.31667,37
0.32500,37
0.33333,38
0.34167,38
0.35000,38
0.35833,39
0.36667,39
0.37500,39
0.38333,39
0.39167,39
0.40000,40
0.40833,40
0.41667,40
0.42500,40
0.43333,40
0.44167,40
0.45000,40
0.45833,40
0.46667,40
0.47500,40
0.48333,40
0.49167,40
0.50000,40
0.50833,39
0.51667,39
0.52500,39
0.53333,39
0.54167,39
0.55000,39
0.55833,39
0.56667,39
0.57500,39
0.58333,39
0.59167,39
0.60000,39
0.60833,39
0.61667,39
0.62500,38
0.63333,38
0.64167,37
0.65000,37
0.65833,36
0.66667,36
0.67500,36
0.68333,35
0.69167,34
0.70000,34
0.70833,34
0.71667,33
0.72500,33
0.73333,32
0.74167,32
0.75000,31
0.75833,31
0.76667,31
0.77500,31
0.78333,31
0.79167,31
0.80000,30
0.80833,30
0.81667,30
0.82500,30
0.83333,30
0.84167,30
0.85000,30
0.85833,29
0.86667,29
0.87500,29
0.88333,29
0.89167,29
0.90000,29
0.90833,28
0.91667,28
0.92500,28
0.93333,28
0.94167,27
0.95000,27
0.95833,26
0.96667,26
0.97500,25
0.98333,25
0.99167,25
1.00000,24
1.00833,24
1.01667,24
1.02500,23
1.03333,23
1.04167,23
1.05000,23
1.05833,23
1.06667,23
1.07500,22
1.08333,22
1.09167,21
1.10000,21
1.10833,21
1.11667,21
1.12500,21
1.13333,21
1.14167,21
1.15000,20
1.15833,19
1.16667,18
1.17500,18
1.18333,17
1.19167,17
1.20000,17
1.20833,17
1.21667,17
1.22500,17
1.23333,17
1.24167,16
1.25000,16
1.25833,16
1.26667,15
1.27500,15
1.28333,15
1.29167,15
1.30000,14
1.30833,14
1.31667,14
1.32500,13
1.33333,13
1.34167,13
1.35000,13
1.35833,13
1.36667,12
1.37500,12
1.38333,12
1.39167,12
1.40000,11
1.40833,11
1.41667,11
1.42500,11
1.43333,11
1.44167,10
1.45000,10
1.45833,9
1.46667,9
1.47500,8
1.48333,8
1.49167,8
1.50000,8
1.50833,8
1.51667,8
1.52500,7
1.53333,7
1.54167,7
1.55000,7
1.55833,7
1.56667,7
1.57500,7
1.58333,6
1.59167,6
1.60000,6
1.60833,5
1.61667,5
1.62500,5
1.63333,5
1.64167,5
1.65000,5
1.65833,4
1.66667,4
1.67500,4
1.68333,4
1.69167,4
1.70000,4
1.70833,4
1.71667,4
1.72500,4
1.73333,4
1.74167,3
1.75000,3
1.75833,3
1.76667,3
1.77500,2
1.78333,2
1.79167,2
1.80000,2
1.80833,2
